,time,s_user,s_domain,d_user,d_domain,scom,dcom,a_t,logon_type,a_ot,s/f
0,4709128,U6717,DOM1,U6717,DOM1,C15060,C5618,?,?,TGS,"Success
"
0,4351273,C19891,DOM1,C19891$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,2629337,U7,DOM1,U7,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,4824244,C529,DOM1,C529$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,4334437,U71,DOM1,U71,DOM1,C1633,C1691,Kerberos,Network,LogOn,"Success
"
0,42958,U3839,DOM1,U3839,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,122783,C9875,DOM1,C9875$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,1767180,C1708,DOM1,C1708$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,1651550,C1075,DOM1,C1075$,DOM1,C1798,C1075,Kerberos,Network,LogOn,"Success
"
0,4796319,U6,DOM1,U6,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,468878,U1396,DOM1,U1396,DOM1,C314,C612,Kerberos,Network,LogOn,"Success
"
0,4388992,NETWORK SERVICE,C14395,NETWORK SERVICE,C14395,C14395,C14395,Negotiate,Service,LogOn,"Success
"
0,3096644,C15865,DOM1,C15865$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,523937,C10521,DOM1,C10521$,DOM1,C10521,C2106,Kerberos,Network,LogOn,"Success
"
0,1176695,C17688,DOM1,C17688$,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,2276786,U2157,DOM1,U2157,DOM1,C6402,C6402,?,?,TGT,"Success
"
0,1086365,U939,DOM1,U939,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,4516459,U3711,DOM1,U3711,DOM1,C9550,C2106,Kerberos,Network,LogOn,"Success
"
0,3234582,NETWORK SERVICE,C8743,NETWORK SERVICE,C8743,C8743,C8743,Negotiate,Service,LogOn,"Success
"
0,3628623,NETWORK SERVICE,C16001,NETWORK SERVICE,C16001,C16001,C16001,Negotiate,Service,LogOn,"Success
"
0,3064052,C599,DOM1,C599$,DOM1,C1619,C457,Kerberos,Network,LogOn,"Success
"
0,3799263,C26331,DOM1,C26331$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,1153137,C10764,DOM1,C10764$,DOM1,C10764,C3173,Kerberos,Network,LogOn,"Success
"
0,934980,U19,DOM1,U19,DOM1,C229,C229,Kerberos,Network,LogOn,"Success
"
0,1404087,U14,DOM1,U14,DOM1,C433,C433,?,Network,LogOff,"Success
"
0,4348469,C18005,DOM1,C18005$,DOM1,C18005,C612,Kerberos,Network,LogOn,"Success
"
0,1427975,U8075,DOM1,U8075,DOM1,C3173,C3173,?,Network,LogOff,"Success
"
0,1672500,U63,DOM1,U63,DOM1,C1755,C1755,Kerberos,Network,LogOn,"Success
"
0,55533,U12200,DOM1,U12200,DOM1,C539,C538,?,?,TGS,"Success
"
0,2555451,U4954,DOM1,U4954,DOM1,C11118,C457,?,?,TGS,"Success
"
0,4532521,C18094,DOM1,C18094$,DOM1,C18095,C625,Kerberos,Network,LogOn,"Success
"
0,4252560,U59,?,U59,?,C1634,C1634,?,?,TGT,"Fail
"
0,2536171,C9707,DOM1,C9707$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3618396,U8902,DOM1,U8902,DOM1,C18937,C1025,Kerberos,Network,LogOn,"Success
"
0,1209381,C1921,DOM1,C1921$,DOM1,C1922,C467,Kerberos,Network,LogOn,"Success
"
0,2409170,ANONYMOUS LOGON,C15888,ANONYMOUS LOGON,C15888,C1707,C15888,NTLM,Network,LogOn,"Success
"
0,637893,C210,DOM1,C210$,DOM1,C210,C210,?,Network,LogOff,"Success
"
0,765334,C12210,DOM1,C12210$,DOM1,C12210,C1015,Kerberos,Network,LogOn,"Success
"
0,4180550,C1794,DOM1,C1794$,DOM1,C553,C553,?,Network,LogOff,"Success
"
0,4980967,C27097,DOM1,C27097$,DOM1,C27098,C27098,?,?,TGT,"Fail
"
0,396006,C15414,DOM1,C15414$,DOM1,C15414,C467,Kerberos,Network,LogOn,"Success
"
0,2734690,C10287,DOM1,C10287$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,3722993,U7385,DOM1,U7385,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,3869478,U3423,DOM1,U3423,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,2137639,C9456,DOM1,C9456$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,3630135,NETWORK SERVICE,C5364,NETWORK SERVICE,C5364,C5364,C5364,Negotiate,Service,LogOn,"Success
"
0,4251179,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C586,C586,?,Network,LogOff,"Success
"
0,2368965,C2254,DOM1,C2254$,DOM1,C2254,C2254,?,?,AuthMap,"Success
"
0,1770431,C195,DOM1,C195$,DOM1,C195,C467,Kerberos,Network,LogOn,"Success
"
0,3682946,NETWORK SERVICE,C21887,NETWORK SERVICE,C21887,C21887,C21887,Negotiate,Service,LogOn,"Success
"
0,3658405,C14354,DOM1,C14354$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,4828935,C10837,DOM1,C10837$,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,3369042,C1550,DOM1,C1550$,DOM1,C1550,C457,Kerberos,Network,LogOn,"Success
"
0,1070494,U7694,DOM1,U7694,DOM1,C585,C585,?,Network,LogOff,"Success
"
0,4021007,U66,DOM1,U66,DOM1,C1971,C1971,?,Network,LogOff,"Success
"
0,267886,U890,DOM1,U890,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,4487999,C18572,DOM1,C18572$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,1707221,C567,DOM1,C567$,DOM1,C574,C586,?,?,TGS,"Success
"
0,562779,C4096,DOM1,C4096$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,2219707,U2499,DOM1,U2499,DOM1,C7139,C612,Kerberos,Network,LogOn,"Success
"
0,1875530,U22,DOM1,U22,DOM1,C477,C1065,Kerberos,Network,LogOn,"Success
"
0,4196945,U6944,DOM1,U6944,DOM1,C12152,C457,Kerberos,Network,LogOn,"Success
"
0,1873225,C1114,DOM1,C1114$,DOM1,C1085,C1085,?,Network,LogOff,"Success
"
0,2157512,C1980,DOM1,C1980$,DOM1,C5618,C5618,?,Network,LogOff,"Success
"
0,4715267,C15646,DOM1,C15646$,DOM1,C15646,C528,Kerberos,Network,LogOn,"Success
"
0,367606,U278,DOM1,U278,DOM1,C816,C625,?,?,TGS,"Success
"
0,4614127,U7622,DOM1,U7622,DOM1,C24104,C24104,?,?,TGT,"Success
"
0,3483797,C3363,DOM1,C3363$,DOM1,C3363,C586,Kerberos,Network,LogOn,"Success
"
0,4018983,C19626,DOM1,C19626$,DOM1,C19626,C19626,Kerberos,Network,LogOn,"Success
"
0,3766845,C4137,DOM1,C4137$,DOM1,C4137,C529,Kerberos,Network,LogOn,"Success
"
0,2932134,U2600,DOM1,U2600,DOM1,C7308,C3173,Kerberos,Network,LogOn,"Success
"
0,4773029,C10831,DOM1,C10831$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,1765149,U2248,DOM1,U2248,DOM1,C2162,C2162,?,Network,LogOff,"Success
"
0,3003824,C10499,DOM1,C10499$,DOM1,C10499,C10499,?,Network,LogOff,"Success
"
0,941305,U3213,DOM1,U3213,DOM1,C8681,C1065,Kerberos,Network,LogOn,"Success
"
0,2594536,C18283,DOM1,C18283$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,991404,C868,DOM1,C868$,DOM1,C801,C801,?,Network,LogOff,"Success
"
0,2260629,C6986,DOM1,C6986$,DOM1,C6986,C6986,?,Network,LogOff,"Success
"
0,2412860,C21606,DOM1,C21606$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,4288167,C7085,DOM1,C7085$,DOM1,C7085,C2106,Kerberos,Network,LogOn,"Success
"
0,2540917,U2798,DOM1,U2798,DOM1,C7732,C529,Kerberos,Network,LogOn,"Success
"
0,1761605,U2205,DOM1,U2205,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,1951088,U63,DOM1,U63,DOM1,C1755,C1755,Kerberos,Network,LogOn,"Success
"
0,4728778,U22,DOM1,U22,DOM1,C1703,C1703,?,Network,LogOff,"Success
"
0,1917687,U608,DOM1,U608,DOM1,C14829,C14825,Kerberos,Network,LogOn,"Success
"
0,3794687,U10211,DOM1,U10211,DOM1,C402,C1065,Kerberos,Network,LogOn,"Success
"
0,2282662,U248,DOM1,U248,DOM1,C8749,C457,?,?,TGS,"Success
"
0,1021706,ANONYMOUS LOGON,C528,ANONYMOUS LOGON,C528,C9228,C528,NTLM,Network,LogOn,"Success
"
0,2985025,U66,DOM1,U66,DOM1,C2483,C2483,Kerberos,Network,LogOn,"Success
"
0,2660647,C10574,DOM1,C10574$,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,3228959,C698,DOM1,SYSTEM,C698,C698,C698,Negotiate,NewCredentials,LogOn,"Success
"
0,679817,C12296,DOM1,C12296$,DOM1,C12296,C529,?,?,TGS,"Success
"
0,4210074,U14,DOM1,U14,DOM1,C2022,C2022,NTLM,Network,LogOn,"Success
"
0,3843194,C4036,DOM1,C4036$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3786780,C3331,DOM1,C3331$,DOM1,C3331,C3331,?,Network,LogOff,"Success
"
0,4127912,C9409,DOM1,C9409$,DOM1,C9409,C586,Kerberos,Network,LogOn,"Success
"
0,1761275,C2560,DOM1,C2560$,DOM1,C2560,C528,Kerberos,Network,LogOn,"Success
"
0,2460323,C586,DOM1,C586$,DOM1,C586,C586,Kerberos,Network,LogOn,"Success
"
0,1024868,C19430,DOM1,C19430$,DOM1,C19430,C528,Kerberos,Network,LogOn,"Success
"
0,1007297,C9986,DOM1,C9986$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,1127298,U2869,DOM1,U2869,DOM1,C1050,C1015,Kerberos,Network,LogOn,"Success
"
0,3747401,C1794,DOM1,C1794$,DOM1,C101,C101,?,Network,LogOff,"Success
"
0,2890735,U4883,DOM1,U4883,DOM1,C11693,C545,?,?,TGS,"Success
"
0,2931768,C12283,DOM1,C12283$,DOM1,C12283,C586,Kerberos,Network,LogOn,"Success
"
0,1049240,C3217,DOM1,C3217$,DOM1,C3218,C529,Kerberos,Network,LogOn,"Success
"
0,2132207,C1772,DOM1,C1772$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,2351002,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C20371,C586,NTLM,Network,LogOn,"Success
"
0,3052207,C2303,DOM1,C2303$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,1084764,C2891,DOM1,C2891$,DOM1,C2891,C586,Kerberos,Network,LogOn,"Success
"
0,4171251,U2496,DOM1,U2496,DOM1,C7071,C2327,?,?,TGS,"Success
"
0,3931716,C11996,DOM1,C11996$,DOM1,C11996,C457,Kerberos,Network,LogOn,"Success
"
0,4799975,C2445,DOM1,C2445$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3696108,C2914,DOM1,C2914$,DOM1,C2914,C586,Kerberos,Network,LogOn,"Success
"
0,4629635,C10014,DOM1,C10014$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,4526141,C1782,DOM1,C1782$,DOM1,C1782,C1782,?,Network,LogOff,"Success
"
0,4801960,C309,DOM1,C309$,DOM1,C309,C625,Kerberos,Network,LogOn,"Success
"
0,704376,C2177,DOM1,C2177$,DOM1,C2178,C2178,?,?,TGT,"Success
"
0,2837084,C2976,DOM1,C2976$,DOM1,C2976,C467,?,?,TGS,"Success
"
0,49114,U4206,DOM1,U4206,DOM1,C10039,C3173,Kerberos,Network,LogOn,"Success
"
0,1415623,C2517,DOM1,C2517$,DOM1,C2517,C2106,Kerberos,Network,LogOn,"Success
"
0,3727689,U3515,DOM1,U3515,DOM1,C9082,C528,?,?,TGS,"Success
"
0,305639,C9984,DOM1,C9984$,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,4271984,C12244,DOM1,C12244$,DOM1,C561,C561,?,Network,LogOff,"Success
"
0,4412327,C16816,DOM1,SYSTEM,C16816,C16816,C16816,Negotiate,Service,LogOn,"Success
"
0,3054640,C4688,DOM1,C4688$,DOM1,C4688,C561,Kerberos,Network,LogOn,"Success
"
0,4037028,C3055,DOM1,C3055$,DOM1,C3055,C3055,?,Network,LogOff,"Success
"
0,2308716,U5601,DOM1,U5601,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,4038650,C10083,DOM1,C10083$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,1597648,U2163,DOM1,U2163,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,612499,C14603,DOM1,C14603$,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,2742039,C790,DOM1,C790$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,3578908,C5161,DOM1,C5161$,DOM1,C5161,C612,Kerberos,Network,LogOn,"Success
"
0,1826895,C531,DOM1,C531$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,550071,U8838,DOM1,U8838,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3591338,C8721,DOM1,C8721$,DOM1,C8721,C457,NTLM,Network,LogOn,"Success
"
0,1311393,U9852,DOM1,U9852,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,2458937,U8993,DOM1,U8993,DOM1,C1015,C1015,?,Network,LogOff,"Success
"
0,725316,C8217,DOM1,C8217$,DOM1,C8217,C467,Kerberos,Network,LogOn,"Success
"
0,1507217,U346,DOM1,U346,DOM1,C1183,C423,Kerberos,Network,LogOn,"Success
"
0,4718000,C1940,DOM1,C1940$,DOM1,C1940,C1940,Kerberos,Network,LogOn,"Success
"
0,1256647,LOCAL SERVICE,C21327,LOCAL SERVICE,C21327,C21327,C21327,Negotiate,Service,LogOn,"Success
"
0,4134268,C3256,DOM1,C3256$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,1235590,U316,DOM1,U316,DOM1,C919,C919,?,Network,LogOff,"Success
"
0,4053678,C13713,DOM1,C13713$,DOM1,C13713,C801,Kerberos,Network,LogOn,"Success
"
0,3580295,C1347,DOM1,C1347$,DOM1,C1347,C625,NTLM,Network,LogOn,"Success
"
0,611459,U34,DOM1,U34,DOM1,C921,C921,Kerberos,Network,LogOn,"Success
"
0,3221061,C16436,DOM1,C16436$,DOM1,C16436,C1065,Kerberos,Network,LogOn,"Success
"
0,184082,C9643,DOM1,C9643$,DOM1,C9643,C3173,Kerberos,Network,LogOn,"Success
"
0,4286031,C919,DOM1,C919$,DOM1,C919,C612,Kerberos,Network,LogOn,"Success
"
0,574623,U4702,DOM1,U4702,DOM1,C11523,C2310,?,?,AuthMap,"Success
"
0,4264609,C1114,DOM1,C1114$,DOM1,C101,C101,?,Network,LogOff,"Success
"
0,4395345,C319,DOM1,C319$,DOM1,C319,C1065,Kerberos,Network,LogOn,"Success
"
0,1811117,C3480,DOM1,C3480$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,4971473,C19709,DOM1,C19709$,DOM1,C19709,C19709,Kerberos,Network,LogOn,"Success
"
0,1252358,C14530,DOM1,C14530$,DOM1,C14530,C586,?,?,TGS,"Success
"
0,586275,U1491,DOM1,U1491,DOM1,C585,C585,?,Network,LogOff,"Success
"
0,2362559,U747,DOM1,U747,DOM1,C11427,C625,Kerberos,Network,LogOn,"Success
"
0,4792990,C26290,DOM1,C26290$,DOM1,C26290,C26290,?,?,TGS,"Success
"
0,3953085,U4203,DOM1,U4203,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,4708281,C11033,DOM1,C11033$,DOM1,C11033,C457,Kerberos,Network,LogOn,"Success
"
0,3811021,C3077,DOM1,C3077$,DOM1,C3077,C3077,?,Network,LogOff,"Success
"
0,3975155,C599,DOM1,C599$,DOM1,C1619,C586,Kerberos,Network,LogOn,"Success
"
0,3454102,C19406,DOM1,SYSTEM,C19406,C19406,C19406,Negotiate,Service,LogOn,"Success
"
0,24688,C7166,DOM1,C7166$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,2128180,C5508,DOM1,C5508$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,3916356,C16459,DOM1,C16459$,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,3601631,C16383,DOM1,C16383$,DOM1,C16383,C16383,?,?,TGS,"Success
"
0,1711357,U3573,DOM1,U3573,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,4285635,C20880,DOM1,C20880$,DOM1,C20880,C1065,Kerberos,Network,LogOn,"Success
"
0,524659,U5075,DOM1,U5075,DOM1,C12051,C529,Kerberos,Network,LogOn,"Success
"
0,1409833,C1378,DOM1,C1378$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,4774594,C17385,DOM1,C17385$,DOM1,C17385,C17385,?,?,TGS,"Success
"
0,1088650,U34,DOM1,U34,DOM1,C921,C921,?,Network,LogOff,"Success
"
0,419869,C8209,DOM1,C8209$,DOM1,C8209,C586,Kerberos,Network,LogOn,"Success
"
0,2246730,C123,DOM1,C123$,DOM1,C527,C1065,Kerberos,Network,LogOn,"Success
"
0,577759,C3760,DOM1,C3760$,DOM1,C3760,C457,Kerberos,Network,LogOn,"Success
"
0,1946217,C3945,DOM1,C3945$,DOM1,C3945,C467,Kerberos,Network,LogOn,"Success
"
0,1156146,C19396,DOM1,C19396$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,4847473,NETWORK SERVICE,C3269,NETWORK SERVICE,C3269,C3269,C3269,Negotiate,Service,LogOn,"Success
"
0,3239890,C1042,DOM1,C1042$,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,3047521,U24,DOM1,U24,DOM1,C2982,C457,Kerberos,Network,LogOn,"Success
"
0,1421807,U279,DOM1,U279,DOM1,C625,C625,?,Network,LogOff,"Success
"
0,129571,U75,DOM1,U75,DOM1,C1710,C1710,?,?,TGT,"Success
"
0,4962669,U542,DOM1,U542,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,156705,U48,DOM1,U48,DOM1,C419,C419,?,Network,LogOff,"Success
"
0,2465404,U9192,DOM1,U9192,DOM1,C19438,C19438,?,Unlock,LogOff,"Success
"
0,1843666,C2115,DOM1,C2115$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,4012957,C21371,DOM1,C21371$,DOM1,C21371,C21371,?,?,TGS,"Success
"
0,2043691,U206,DOM1,U206,DOM1,C2625,C2625,?,?,TGT,"Success
"
0,2491106,C9784,DOM1,C9784$,DOM1,C9784,C9784,?,?,TGS,"Success
"
0,4178429,C5063,DOM1,C5063$,DOM1,C5063,C5063,Kerberos,Network,LogOn,"Success
"
0,3148963,U5633,DOM1,C13136$,DOM1,C13136,C13136,?,?,AuthMap,"Success
"
0,3430097,C523,DOM1,C523$,DOM1,C553,C553,?,Network,LogOff,"Success
"
0,358102,C11410,DOM1,C11410$,DOM1,C11410,C467,Kerberos,Network,LogOn,"Success
"
0,2546725,C6625,DOM1,U2243,DOM1,C6625,C6625,Negotiate,Unlock,LogOn,"Success
"
0,1540819,ANONYMOUS LOGON,C16926,ANONYMOUS LOGON,C16926,C16926,C16926,?,Network,LogOff,"Success
"
0,962696,C22253,DOM1,C22253$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,3710347,NETWORK SERVICE,C6196,NETWORK SERVICE,C6196,C6196,C6196,Negotiate,Service,LogOn,"Success
"
0,658658,U9279,DOM1,U9279,DOM1,C801,C801,?,Network,LogOff,"Success
"
0,3190091,C1802,DOM1,C1802$,DOM1,C1802,C1802,Kerberos,Network,LogOn,"Success
"
0,2028541,C104,DOM1,C104$,DOM1,C105,C104,?,?,TGS,"Success
"
0,1873212,C21661,DOM1,C21661$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,4469543,C3928,DOM1,C3928$,DOM1,C3928,C586,NTLM,Network,LogOn,"Success
"
0,1352073,U4740,DOM1,U4740,DOM1,C22727,TGT,?,?,TGS,"Success
"
0,2846161,C1850,DOM1,C1850$,DOM1,C1851,C1851,?,?,TGT,"Success
"
0,2660675,C46,DOM1,C46$,DOM1,C46,C529,Kerberos,Network,LogOn,"Success
"
0,2498849,C4757,DOM1,C4757$,DOM1,C467,C467,?,Network,LogOff,"Success
"
0,992857,C538,DOM1,C538$,DOM1,C539,C523,Kerberos,Network,LogOn,"Success
"
0,3937201,U917,DOM1,U917,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,4223553,C19983,DOM1,C19983$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,4319350,C3906,DOM1,C3906$,DOM1,C3906,C625,Kerberos,Network,LogOn,"Success
"
0,3574022,C8836,DOM1,C8836$,DOM1,C8836,C8836,?,?,TGS,"Success
"
0,2626553,C13199,DOM1,C13199$,DOM1,C13199,C612,Kerberos,Network,LogOn,"Success
"
0,2985258,U9430,DOM1,U9430,DOM1,C1025,C1025,?,Network,LogOff,"Success
"
0,2284613,U2569,DOM1,U2569,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,116130,C1763,DOM1,C1763$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,2287429,C743,DOM1,C743$,DOM1,C743,C586,Kerberos,Network,LogOn,"Success
"
0,771639,C457,DOM1,C457$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,1575759,U346,DOM1,U346,DOM1,C1183,C423,Kerberos,Network,LogOn,"Success
"
0,243558,C3760,DOM1,C3760$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,3589652,C2663,DOM1,C2663$,DOM1,C2663,C2663,Kerberos,Network,LogOn,"Success
"
0,504192,C567,DOM1,C567$,DOM1,C1085,C1085,?,Network,LogOff,"Success
"
0,4273668,C10914,DOM1,C10914$,DOM1,C10914,C561,Kerberos,Network,LogOn,"Success
"
0,73374,C1708,DOM1,C1708$,DOM1,C1709,C529,Kerberos,Network,LogOn,"Success
"
0,2512465,C1704,DOM1,C1704$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,2364220,C21698,DOM1,C21698$,DOM1,C23122,C1640,?,?,TGS,"Success
"
0,187875,U634,DOM1,U634,DOM1,C2269,C529,?,?,TGS,"Success
"
0,4439618,U22,DOM1,U22,DOM1,C612,C612,?,Network,LogOff,"Success
"
0,1748257,C1931,DOM1,C1931$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,3000754,C1794,DOM1,C1794$,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,3419007,C8776,DOM1,C8776$,DOM1,C586,C586,?,Network,LogOff,"Success
"
0,1233829,C19109,DOM1,C19109$,DOM1,C529,C529,?,Network,LogOff,"Success
"
0,3642822,ANONYMOUS LOGON,C529,ANONYMOUS LOGON,C529,C529,C529,?,Network,LogOff,"Success
"
0,1083404,C1737,DOM1,C1737$,DOM1,C553,C553,?,Network,LogOff,"Success
"
0,3020631,C9220,DOM1,C9220$,DOM1,C3173,C3173,?,Network,LogOff,"Success
"
0,3627783,U1195,DOM1,U1195,DOM1,C395,C395,?,Network,LogOff,"Success
"
0,1264011,U3723,DOM1,U3723,DOM1,C2162,C2162,?,Network,LogOff,"Success
"
0,3895245,U34,DOM1,U34,DOM1,C921,C921,Kerberos,Network,LogOn,"Success
"
0,3226479,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C87,C586,NTLM,Network,LogOn,"Success
"
0,3680396,C1665,DOM1,C1665$,DOM1,C1665,C1665,Kerberos,Network,LogOn,"Success
"
0,1203485,C586,DOM1,C586$,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,4810663,C19497,DOM1,C19497$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,4431817,C3056,DOM1,C3056$,DOM1,C3056,C3056,Kerberos,Network,LogOn,"Success
"
0,4783117,U404,DOM1,U404,DOM1,C743,C743,?,Network,LogOff,"Success
"
0,4080073,C1456,DOM1,C1456$,DOM1,C1798,C1456,Kerberos,Network,LogOn,"Success
"
0,4570263,C585,DOM1,C585$,DOM1,C585,C586,Kerberos,Network,LogOn,"Success
"
0,2985200,C104,DOM1,C104$,DOM1,C105,C553,Kerberos,Network,LogOn,"Success
"
0,3408936,C7637,DOM1,C7637$,DOM1,C7637,C7637,?,Network,LogOff,"Success
"
0,2989219,U176,DOM1,U176,DOM1,C743,C743,?,Network,LogOff,"Success
"
0,1064846,U4264,DOM1,U4264,DOM1,C1993,C529,Kerberos,Network,LogOn,"Success
"
0,2340207,C19915,DOM1,C19915$,DOM1,C1798,C19915,Kerberos,Network,LogOn,"Success
"
0,3172361,U2629,DOM1,U2629,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,4459408,C3997,DOM1,C3997$,DOM1,C3997,C3997,Kerberos,Network,LogOn,"Success
"
0,3209028,C4679,DOM1,C4679$,DOM1,C4679,C4679,Kerberos,Network,LogOn,"Success
"
0,2855072,C2661,DOM1,C2661$,DOM1,C2661,C2661,?,?,TGT,"Success
"
0,3516326,C1681,DOM1,C1681$,DOM1,C1681,C1681,Kerberos,Network,LogOn,"Success
"
0,985083,U22,DOM1,U22,DOM1,C477,U22,?,?,TGS,"Fail
"
0,4974178,C1114,DOM1,C1114$,DOM1,C523,C523,?,Network,LogOff,"Success
"
0,316811,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C586,C586,?,Network,LogOff,"Success
"
0,4758443,ANONYMOUS LOGON,C586,ANONYMOUS LOGON,C586,C471,C586,NTLM,Network,LogOn,"Success
"
0,2981406,U547,DOM3,U547,DOM3,C798,C3321,Kerberos,Network,LogOn,"Success
"
0,2420349,C12859,DOM1,C12859$,DOM1,C12859,C12859,?,?,TGT,"Success
"
0,3204481,U19,DOM1,U19,DOM1,C229,C229,?,Network,LogOff,"Success
"
0,2977361,C143,DOM1,C143$,DOM1,C457,C457,?,Network,LogOff,"Success
"
0,4771099,U74,DOM1,U74,DOM1,C1691,C1691,?,Network,LogOff,"Success
"
0,4204452,C10909,DOM1,U4587,DOM1,C10909,C10909,Negotiate,Unlock,LogOn,"Success
"
0,1544195,C6895,DOM1,C6895$,DOM1,C6895,C612,Kerberos,Network,LogOn,"Success
"
0,2457625,U2185,DOM1,U2185,DOM1,C6513,C467,?,?,TGS,"Success
"
0,1069062,C204,DOM1,C204$,DOM1,C204,C625,Kerberos,Network,LogOn,"Success
"
0,692036,U18,DOM1,U18,DOM1,C2086,C457,Kerberos,Network,LogOn,"Success
"
0,2405513,C10394,DOM1,C10394$,DOM1,C10394,C612,Kerberos,Network,LogOn,"Success
"
0,1285303,C14956,DOM1,C14956$,DOM1,C14956,C1065,Kerberos,Network,LogOn,"Success
"
0,626491,C2092,DOM1,C2092$,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,3667881,C13542,DOM1,C13542$,DOM1,C13542,C528,Kerberos,Network,LogOn,"Success
"
0,3944308,C2762,DOM1,C2762$,DOM1,C2762,C2762,Kerberos,Network,LogOn,"Success
"
0,2923151,U3,DOM1,U3,DOM1,C419,C419,?,Network,LogOff,"Success
"
0,728909,U22,DOM1,U22,DOM1,C528,C528,?,Network,LogOff,"Success
"
0,4711798,U4349,DOM1,U4349,DOM1,C2106,C2106,?,Network,LogOff,"Success
"
0,2832661,C1766,DOM1,C1766$,DOM1,C1968,C553,Kerberos,Network,LogOn,"Success
"
0,726623,U5017,DOM1,U5017,DOM1,C1065,C1065,?,Network,LogOff,"Success
"
0,4725620,C480,DOM1,C480$,DOM1,C480,C625,Kerberos,Network,LogOn,"Success
"
0,3760263,U8980,DOM1,U8980,DOM1,C19118,C585,Kerberos,Network,LogOn,"Success
"
0,3098269,U2805,DOM1,U2805,DOM1,C7523,C2327,?,?,TGS,"Success
"
